Executing C:\Documents and Settings\Administrator\My Documents\ZEMAX\MACROS\sedm_simulate_ray.zpl.
144.0000 -0.1178 -0.0258 0.6450 17.2272 0.8475
144.0000 -0.1178 -0.0258 0.9200 17.2452 1.8588
145.0000 -0.1178 -0.0215 0.3700 17.1219 -1.8883
145.0000 -0.1178 -0.0215 0.6450 17.1092 0.1260
145.0000 -0.1178 -0.0215 0.9200 17.1267 1.1461
146.0000 -0.1178 -0.0172 0.3700 17.0046 -2.6475
146.0000 -0.1178 -0.0172 0.6450 16.9918 -0.6024
146.0000 -0.1178 -0.0172 0.9200 17.0090 0.4269
147.0000 -0.1178 -0.0129 0.3700 16.8878 -3.4144
147.0000 -0.1178 -0.0129 0.6450 16.8751 -1.3377
147.0000 -0.1178 -0.0129 0.9200 16.8919 -0.2991
148.0000 -0.1178 -0.0086 0.3700 16.7715 -4.1893
148.0000 -0.1178 -0.0086 0.6450 16.7589 -2.0803
148.0000 -0.1178 -0.0086 0.9200 16.7754 -1.0321
149.0000 -0.1178 -0.0043 0.3700 16.6556 -4.9724
149.0000 -0.1178 -0.0043 0.6450 16.6434 -2.8304
149.0000 -0.1178 -0.0043 0.9200 16.6597 -1.7723
150.0000 -0.1178 0.0000 0.3700 16.5401 -5.7640
150.0000 -0.1178 0.0000 0.6450 16.5285 -3.5882
150.0000 -0.1178 0.0000 0.9200 16.5446 -2.5200
151.0000 -0.1178 0.0043 0.3700 16.4250 -6.5643
151.0000 -0.1178 0.0043 0.6450 16.4142 -4.3540
151.0000 -0.1178 0.0043 0.9200 16.4303 -3.2753
152.0000 -0.1178 0.0086 0.3700 16.3103 -7.3737
152.0000 -0.1178 0.0086 0.6450 16.3005 -5.1281
152.0000 -0.1178 0.0086 0.9200 16.3166 -4.0387
153.0000 -0.1178 0.0129 0.3700 16.1959 -8.1924
153.0000 -0.1178 0.0129 0.6450 16.1874 -5.9107
153.0000 -0.1178 0.0129 0.9200 16.2035 -4.8102
154.0000 -0.1178 0.0172 0.3700 16.0819 -9.0208
154.0000 -0.1178 0.0172 0.6450 16.0748 -6.7021
154.0000 -0.1178 0.0172 0.9200 16.0911 -5.5904
155.0000 -0.1178 0.0215 0.3700 15.9682 -9.8592
155.0000 -0.1178 0.0215 0.6450 15.9628 -7.5027
155.0000 -0.1178 0.0215 0.9200 15.9793 -6.3793
156.0000 -0.1178 0.0258 0.3700 15.8547 -10.7079
156.0000 -0.1178 0.0258 0.6450 15.8513 -8.3127
156.0000 -0.1178 0.0258 0.9200 15.8681 -7.1774
157.0000 -0.1178 0.0301 0.3700 15.7415 -11.5673
157.0000 -0.1178 0.0301 0.6450 15.7402 -9.1325
157.0000 -0.1178 0.0301 0.9200 15.7575 -7.9850
158.0000 -0.1178 0.0344 0.3700 15.6285 -12.4379
158.0000 -0.1178 0.0344 0.6450 15.6296 -9.9625
158.0000 -0.1178 0.0344 0.9200 15.6473 -8.8025
159.0000 -0.1178 0.0387 0.3700 15.5157 -13.3201
159.0000 -0.1178 0.0387 0.6450 15.5194 -10.8030
159.0000 -0.1178 0.0387 0.9200 15.5377 -9.6300
160.0000 -0.1178 0.0430 0.3700 15.4032 -14.2143
160.0000 -0.1178 0.0430 0.6450 15.4096 -11.6545
160.0000 -0.1178 0.0430 0.9200 15.4286 -10.4682
161.0000 -0.1178 0.0473 0.3700 15.2909 -15.1213
161.0000 -0.1178 0.0473 0.6450 15.3002 -12.5172
161.0000 -0.1178 0.0473 0.9200 15.3199 -11.3173
162.0000 -0.1178 0.0516 0.3700 15.1822 -16.0447
162.0000 -0.1178 0.0516 0.6450 15.1912 -13.3919
162.0000 -0.1178 0.0516 0.9200 15.2117 -12.1779
163.0000 -0.1178 0.0559 0.3700 15.0811 -16.9892
163.0000 -0.1178 0.0559 0.6450 15.0826 -14.2789
163.0000 -0.1178 0.0559 0.9200 15.1040 -13.0504
164.0000 -0.1178 0.0602 0.3700 14.9872 -17.9593
164.0000 -0.1178 0.0602 0.6450 14.9745 -15.1790
164.0000 -0.1178 0.0602 0.9200 14.9969 -13.9355
165.0000 -0.1178 0.0645 0.3700 14.9044 -18.9628
165.0000 -0.1178 0.0645 0.6450 14.8664 -16.0907
165.0000 -0.1178 0.0645 0.9200 14.8893 -14.8324
166.0000 -0.1178 0.0688 0.3700 0.0000 0.0000
166.0000 -0.1178 0.0688 0.6450 14.7629 -17.0185
166.0000 -0.1178 0.0688 0.9200 14.7797 -15.7397
167.0000 -0.1178 0.0731 0.3700 0.0000 0.0000
167.0000 -0.1178 0.0731 0.6450 14.6638 -17.9666
167.0000 -0.1178 0.0731 0.9200 14.6738 -16.6611
168.0000 -0.1178 0.0774 0.3700 0.0000 0.0000
168.0000 -0.1178 0.0774 0.6450 14.5786 -18.9535
168.0000 -0.1178 0.0774 0.9200 14.5735 -17.6035
169.0000 -0.1178 0.0817 0.3700 0.0000 0.0000
169.0000 -0.1178 0.0817 0.6450 0.0000 0.0000
169.0000 -0.1178 0.0817 0.9200 14.4802 -18.5707
170.0000 -0.1178 0.0860 0.3700 0.0000 0.0000
170.0000 -0.1178 0.0860 0.6450 0.0000 0.0000
170.0000 -0.1178 0.0860 0.9200 0.0000 0.0000
171.0000 -0.1178 0.0903 0.3700 0.0000 0.0000
171.0000 -0.1178 0.0903 0.6450 0.0000 0.0000
171.0000 -0.1178 0.0903 0.9200 0.0000 0.0000
172.0000 -0.1178 0.0946 0.3700 0.0000 0.0000
172.0000 -0.1178 0.0946 0.6450 0.0000 0.0000
172.0000 -0.1178 0.0946 0.9200 0.0000 0.0000
173.0000 -0.1178 0.0989 0.3700 0.0000 0.0000
173.0000 -0.1178 0.0989 0.6450 0.0000 0.0000
173.0000 -0.1178 0.0989 0.9200 0.0000 0.0000
174.0000 -0.1178 0.1032 0.3700 0.0000 0.0000
174.0000 -0.1178 0.1032 0.6450 0.0000 0.0000
174.0000 -0.1178 0.1032 0.9200 0.0000 0.0000
175.0000 -0.1178 0.1075 0.3700 0.0000 0.0000
175.0000 -0.1178 0.1075 0.6450 0.0000 0.0000
175.0000 -0.1178 0.1075 0.9200 0.0000 0.0000
176.0000 -0.1178 0.1118 0.3700 0.0000 0.0000
176.0000 -0.1178 0.1118 0.6450 0.0000 0.0000
176.0000 -0.1178 0.1118 0.9200 0.0000 0.0000
177.0000 -0.1178 0.1161 0.3700 0.0000 0.0000
177.0000 -0.1178 0.1161 0.6450 0.0000 0.0000
177.0000 -0.1178 0.1161 0.9200 0.0000 0.0000
178.0000 -0.1178 0.1204 0.3700 0.0000 0.0000
178.0000 -0.1178 0.1204 0.6450 0.0000 0.0000
178.0000 -0.1178 0.1204 0.9200 0.0000 0.0000
179.0000 -0.1178 0.1247 0.3700 0.0000 0.0000
179.0000 -0.1178 0.1247 0.6450 0.0000 0.0000
179.0000 -0.1178 0.1247 0.9200 0.0000 0.0000
180.0000 -0.1178 0.1290 0.3700 0.0000 0.0000
180.0000 -0.1178 0.1290 0.6450 0.0000 0.0000
180.0000 -0.1178 0.1290 0.9200 0.0000 0.0000
181.0000 -0.1141 -0.1226 0.3700 0.0000 0.0000
181.0000 -0.1141 -0.1226 0.6450 0.0000 0.0000
181.0000 -0.1141 -0.1226 0.9200 0.0000 0.0000
182.0000 -0.1141 -0.1183 0.3700 0.0000 0.0000
182.0000 -0.1141 -0.1183 0.6450 0.0000 0.0000
182.0000 -0.1141 -0.1183 0.9200 0.0000 0.0000
183.0000 -0.1141 -0.1140 0.3700 0.0000 0.0000
183.0000 -0.1141 -0.1140 0.6450 0.0000 0.0000
183.0000 -0.1141 -0.1140 0.9200 0.0000 0.0000
184.0000 -0.1141 -0.1097 0.3700 0.0000 0.0000
184.0000 -0.1141 -0.1097 0.6450 0.0000 0.0000
184.0000 -0.1141 -0.1097 0.9200 0.0000 0.0000
185.0000 -0.1141 -0.1054 0.3700 18.8788 11.8035
185.0000 -0.1141 -0.1054 0.6450 0.0000 0.0000
185.0000 -0.1141 -0.1054 0.9200 0.0000 0.0000
186.0000 -0.1141 -0.1011 0.3700 18.7679 11.1715
186.0000 -0.1141 -0.1011 0.6450 18.8272 12.7352
186.0000 -0.1141 -0.1011 0.9200 0.0000 0.0000
187.0000 -0.1141 -0.0968 0.3700 18.6648 10.5363
187.0000 -0.1141 -0.0968 0.6450 18.7022 12.1165
187.0000 -0.1141 -0.0968 0.9200 18.7395 13.0158
188.0000 -0.1141 -0.0925 0.3700 18.5596 9.8958
188.0000 -0.1141 -0.0925 0.6450 18.5820 11.4893
188.0000 -0.1141 -0.0925 0.9200 18.6172 12.3936
189.0000 -0.1141 -0.0882 0.3700 18.4432 9.2432
189.0000 -0.1141 -0.0882 0.6450 18.4568 10.8546
189.0000 -0.1141 -0.0882 0.9200 18.4918 11.7634
190.0000 -0.1141 -0.0839 0.3700 18.3291 8.5864
190.0000 -0.1141 -0.0839 0.6450 18.3314 10.2148
190.0000 -0.1141 -0.0839 0.9200 18.3607 11.1273
191.0000 -0.1141 -0.0796 0.3700 18.2097 7.9217
191.0000 -0.1141 -0.0796 0.6450 18.2080 9.5709
191.0000 -0.1141 -0.0796 0.9200 18.2348 10.4888
192.0000 -0.1141 -0.0753 0.3700 18.0892 7.2503
192.0000 -0.1141 -0.0753 0.6450 18.0854 8.9223
192.0000 -0.1141 -0.0753 0.9200 18.1093 9.8453
193.0000 -0.1141 -0.0710 0.3700 17.9691 6.5736
193.0000 -0.1141 -0.0710 0.6450 17.9632 8.2687
193.0000 -0.1141 -0.0710 0.9200 17.9869 9.1981
194.0000 -0.1141 -0.0667 0.3700 17.8483 5.8908
194.0000 -0.1141 -0.0667 0.6450 17.8403 7.6096
194.0000 -0.1141 -0.0667 0.9200 17.8625 8.5454
195.0000 -0.1141 -0.0624 0.3700 17.7263 5.2022
195.0000 -0.1141 -0.0624 0.6450 17.7162 6.9451
195.0000 -0.1141 -0.0624 0.9200 17.7378 7.8877
196.0000 -0.1141 -0.0581 0.3700 17.6049 4.5073
196.0000 -0.1141 -0.0581 0.6450 17.5931 6.2754
196.0000 -0.1141 -0.0581 0.9200 17.6140 7.2249
197.0000 -0.1141 -0.0538 0.3700 17.4824 3.8065
197.0000 -0.1141 -0.0538 0.6450 17.4707 5.6004
197.0000 -0.1141 -0.0538 0.9200 17.4909 6.5571
198.0000 -0.1141 -0.0495 0.3700 17.3610 3.0999
198.0000 -0.1141 -0.0495 0.6450 17.3490 4.9199
198.0000 -0.1141 -0.0495 0.9200 17.3685 5.8839
199.0000 -0.1141 -0.0452 0.3700 17.2404 2.3870
199.0000 -0.1141 -0.0452 0.6450 17.2279 4.2338
199.0000 -0.1141 -0.0452 0.9200 17.2467 5.2053
200.0000 -0.1141 -0.0409 0.3700 17.1205 1.6679
200.0000 -0.1141 -0.0409 0.6450 17.1073 3.5419
200.0000 -0.1141 -0.0409 0.9200 17.1254 4.5212
201.0000 -0.1141 -0.0366 0.3700 17.0012 0.9422
201.0000 -0.1141 -0.0366 0.6450 16.9873 2.8441
201.0000 -0.1141 -0.0366 0.9200 17.0048 3.8313
202.0000 -0.1141 -0.0323 0.3700 16.8825 0.2098
202.0000 -0.1141 -0.0323 0.6450 16.8679 2.1401
202.0000 -0.1141 -0.0323 0.9200 16.8848 3.1356
203.0000 -0.1141 -0.0280 0.3700 16.7642 -0.5295
203.0000 -0.1141 -0.0280 0.6450 16.7490 1.4300
203.0000 -0.1141 -0.0280 0.9200 16.7653 2.4339
204.0000 -0.1141 -0.0237 0.3700 16.6464 -1.2759
204.0000 -0.1141 -0.0237 0.6450 16.6307 0.7133
204.0000 -0.1141 -0.0237 0.9200 16.6466 1.7260
205.0000 -0.1141 -0.0194 0.3700 16.5291 -2.0296
205.0000 -0.1141 -0.0194 0.6450 16.5130 -0.0099
205.0000 -0.1141 -0.0194 0.9200 16.5284 1.0116
206.0000 -0.1141 -0.0151 0.3700 16.4122 -2.7909
206.0000 -0.1141 -0.0151 0.6450 16.3960 -0.7400
206.0000 -0.1141 -0.0151 0.9200 16.4110 0.2908
207.0000 -0.1141 -0.0108 0.3700 16.2958 -3.5599
207.0000 -0.1141 -0.0108 0.6450 16.2796 -1.4772
207.0000 -0.1141 -0.0108 0.9200 16.2943 -0.4369
208.0000 -0.1141 -0.0065 0.3700 16.1798 -4.3370
208.0000 -0.1141 -0.0065 0.6450 16.1638 -2.2216
208.0000 -0.1141 -0.0065 0.9200 16.1782 -1.1716
209.0000 -0.1141 -0.0022 0.3700 16.0643 -5.1223
209.0000 -0.1141 -0.0022 0.6450 16.0486 -2.9736
209.0000 -0.1141 -0.0022 0.9200 16.0629 -1.9136
210.0000 -0.1141 0.0022 0.3700 15.9492 -5.9161
210.0000 -0.1141 0.0022 0.6450 15.9341 -3.7333
210.0000 -0.1141 0.0022 0.9200 15.9483 -2.6631
211.0000 -0.1141 0.0065 0.3700 15.8345 -6.7188
211.0000 -0.1141 0.0065 0.6450 15.8203 -4.5011
211.0000 -0.1141 0.0065 0.9200 15.8343 -3.4204
212.0000 -0.1141 0.0108 0.3700 15.7201 -7.5306
212.0000 -0.1141 0.0108 0.6450 15.7070 -5.2773
212.0000 -0.1141 0.0108 0.9200 15.7211 -4.1857
213.0000 -0.1141 0.0151 0.3700 15.6061 -8.3518
213.0000 -0.1141 0.0151 0.6450 15.5943 -6.0621
213.0000 -0.1141 0.0151 0.9200 15.6085 -4.9593
214.0000 -0.1141 0.0194 0.3700 15.4925 -9.1828
214.0000 -0.1141 0.0194 0.6450 15.4822 -6.8558
214.0000 -0.1141 0.0194 0.9200 15.4965 -5.7416
215.0000 -0.1141 0.0237 0.3700 15.3791 -10.0238
215.0000 -0.1141 0.0237 0.6450 15.3706 -7.6588
215.0000 -0.1141 0.0237 0.9200 15.3852 -6.5328
216.0000 -0.1141 0.0280 0.3700 15.2659 -10.8753
216.0000 -0.1141 0.0280 0.6450 15.2595 -8.4713
216.0000 -0.1141 0.0280 0.9200 15.2744 -7.3333
217.0000 -0.1141 0.0323 0.3700 15.1530 -11.7376
217.0000 -0.1141 0.0323 0.6450 15.1489 -9.2938
217.0000 -0.1141 0.0323 0.9200 15.1642 -8.1434
218.0000 -0.1141 0.0366 0.3700 15.0403 -12.6110
218.0000 -0.1141 0.0366 0.6450 15.0387 -10.1264
218.0000 -0.1141 0.0366 0.9200 15.0545 -8.9634
219.0000 -0.1141 0.0409 0.3700 14.9277 -13.4961
219.0000 -0.1141 0.0409 0.6450 14.9288 -10.9698
219.0000 -0.1141 0.0409 0.9200 14.9452 -9.7936
220.0000 -0.1141 0.0452 0.3700 14.8152 -14.3933
220.0000 -0.1141 0.0452 0.6450 14.8194 -11.8241
220.0000 -0.1141 0.0452 0.9200 14.8364 -10.6345
221.0000 -0.1141 0.0495 0.3700 14.7028 -15.3030
221.0000 -0.1141 0.0495 0.6450 14.7102 -12.6898
221.0000 -0.1141 0.0495 0.9200 14.7280 -11.4865
222.0000 -0.1141 0.0538 0.3700 14.5907 -16.2261
222.0000 -0.1141 0.0538 0.6450 14.6013 -13.5674
222.0000 -0.1141 0.0538 0.9200 14.6200 -12.3500
223.0000 -0.1141 0.0581 0.3700 14.4870 -17.1719
223.0000 -0.1141 0.0581 0.6450 14.4928 -14.4574
223.0000 -0.1141 0.0581 0.9200 14.5124 -13.2254
224.0000 -0.1141 0.0624 0.3700 14.3895 -18.1404
224.0000 -0.1141 0.0624 0.6450 14.3846 -15.3605
224.0000 -0.1141 0.0624 0.9200 14.4053 -14.1134
225.0000 -0.1141 0.0667 0.3700 14.3035 -19.1426
225.0000 -0.1141 0.0667 0.6450 14.2769 -16.2773
225.0000 -0.1141 0.0667 0.9200 14.2986 -15.0147
226.0000 -0.1141 0.0710 0.3700 14.2530 -20.2180
226.0000 -0.1141 0.0710 0.6450 14.1716 -17.2069
226.0000 -0.1141 0.0710 0.9200 14.1915 -15.9284
227.0000 -0.1141 0.0753 0.3700 0.0000 0.0000
227.0000 -0.1141 0.0753 0.6450 14.0699 -18.1546
227.0000 -0.1141 0.0753 0.9200 14.0837 -16.8530
228.0000 -0.1141 0.0796 0.3700 0.0000 0.0000
228.0000 -0.1141 0.0796 0.6450 13.9780 -19.1350
228.0000 -0.1141 0.0796 0.9200 13.9803 -17.7950
229.0000 -0.1141 0.0839 0.3700 0.0000 0.0000
229.0000 -0.1141 0.0839 0.6450 13.9222 -20.1781
229.0000 -0.1141 0.0839 0.9200 13.8836 -18.7598
230.0000 -0.1141 0.0882 0.3700 0.0000 0.0000
230.0000 -0.1141 0.0882 0.6450 0.0000 0.0000
230.0000 -0.1141 0.0882 0.9200 13.8109 -19.7725
231.0000 -0.1141 0.0925 0.3700 0.0000 0.0000
231.0000 -0.1141 0.0925 0.6450 0.0000 0.0000
231.0000 -0.1141 0.0925 0.9200 0.0000 0.0000
232.0000 -0.1141 0.0968 0.3700 0.0000 0.0000
232.0000 -0.1141 0.0968 0.6450 0.0000 0.0000
232.0000 -0.1141 0.0968 0.9200 0.0000 0.0000
233.0000 -0.1141 0.1011 0.3700 0.0000 0.0000
233.0000 -0.1141 0.1011 0.6450 0.0000 0.0000
233.0000 -0.1141 0.1011 0.9200 0.0000 0.0000
234.0000 -0.1141 0.1054 0.3700 0.0000 0.0000
234.0000 -0.1141 0.1054 0.6450 0.0000 0.0000
234.0000 -0.1141 0.1054 0.9200 0.0000 0.0000
235.0000 -0.1141 0.1097 0.3700 0.0000 0.0000
235.0000 -0.1141 0.1097 0.6450 0.0000 0.0000
235.0000 -0.1141 0.1097 0.9200 0.0000 0.0000
236.0000 -0.1141 0.1140 0.3700 0.0000 0.0000
236.0000 -0.1141 0.1140 0.6450 0.0000 0.0000
236.0000 -0.1141 0.1140 0.9200 0.0000 0.0000
237.0000 -0.1141 0.1183 0.3700 0.0000 0.0000
237.0000 -0.1141 0.1183 0.6450 0.0000 0.0000
237.0000 -0.1141 0.1183 0.9200 0.0000 0.0000
238.0000 -0.1141 0.1226 0.3700 0.0000 0.0000
238.0000 -0.1141 0.1226 0.6450 0.0000 0.0000
238.0000 -0.1141 0.1226 0.9200 0.0000 0.0000
239.0000 -0.1141 0.1269 0.3700 0.0000 0.0000
239.0000 -0.1141 0.1269 0.6450 0.0000 0.0000
239.0000 -0.1141 0.1269 0.9200 0.0000 0.0000
240.0000 -0.1141 0.1312 0.3700 0.0000 0.0000
240.0000 -0.1141 0.1312 0.6450 0.0000 0.0000
240.0000 -0.1141 0.1312 0.9200 0.0000 0.0000
241.0000 -0.1104 -0.1247 0.3700 0.0000 0.0000
241.0000 -0.1104 -0.1247 0.6450 0.0000 0.0000
241.0000 -0.1104 -0.1247 0.9200 0.0000 0.0000
242.0000 -0.1104 -0.1204 0.3700 0.0000 0.0000
242.0000 -0.1104 -0.1204 0.6450 0.0000 0.0000
242.0000 -0.1104 -0.1204 0.9200 0.0000 0.0000
243.0000 -0.1104 -0.1161 0.3700 0.0000 0.0000
243.0000 -0.1104 -0.1161 0.6450 0.0000 0.0000
243.0000 -0.1104 -0.1161 0.9200 0.0000 0.0000
244.0000 -0.1104 -0.1118 0.3700 0.0000 0.0000
244.0000 -0.1104 -0.1118 0.6450 0.0000 0.0000
244.0000 -0.1104 -0.1118 0.9200 0.0000 0.0000
245.0000 -0.1104 -0.1075 0.3700 18.4191 12.3361
245.0000 -0.1104 -0.1075 0.6450 0.0000 0.0000
245.0000 -0.1104 -0.1075 0.9200 0.0000 0.0000
246.0000 -0.1104 -0.1032 0.3700 18.3108 11.7083
246.0000 -0.1104 -0.1032 0.6450 18.3542 13.2495
246.0000 -0.1104 -0.1032 0.9200 18.3926 14.1527
247.0000 -0.1104 -0.0989 0.3700 18.2062 11.0777
247.0000 -0.1104 -0.0989 0.6450 18.2320 12.6346
247.0000 -0.1104 -0.0989 0.9200 18.2690 13.5302
248.0000 -0.1104 -0.0946 0.3700 18.0914 10.4351
248.0000 -0.1104 -0.0946 0.6450 18.1078 12.0081
248.0000 -0.1104 -0.0946 0.9200 18.1466 12.9097
249.0000 -0.1104 -0.0903 0.3700 17.9743 9.7865
249.0000 -0.1104 -0.0903 0.6450 17.9835 11.3771
249.0000 -0.1104 -0.0903 0.9200 18.0171 12.2811
250.0000 -0.1104 -0.0860 0.3700 17.8558 9.1314
250.0000 -0.1104 -0.0860 0.6450 17.8554 10.7391
250.0000 -0.1104 -0.0860 0.9200 17.8874 11.6486
251.0000 -0.1104 -0.0817 0.3700 17.7383 8.4708
251.0000 -0.1104 -0.0817 0.6450 17.7345 10.0997
251.0000 -0.1104 -0.0817 0.9200 17.7601 11.0121
252.0000 -0.1104 -0.0774 0.3700 17.6191 7.8035
252.0000 -0.1104 -0.0774 0.6450 17.6127 9.4548
252.0000 -0.1104 -0.0774 0.9200 17.6346 10.3715
253.0000 -0.1104 -0.0731 0.3700 17.4959 7.1295
253.0000 -0.1104 -0.0731 0.6450 17.4880 8.8039
253.0000 -0.1104 -0.0731 0.9200 17.5108 9.7274
254.0000 -0.1104 -0.0688 0.3700 17.3744 6.4507
254.0000 -0.1104 -0.0688 0.6450 17.3642 8.1481
254.0000 -0.1104 -0.0688 0.9200 17.3853 9.0779
255.0000 -0.1104 -0.0645 0.3700 17.2524 5.7656
255.0000 -0.1104 -0.0645 0.6450 17.2403 7.4872
255.0000 -0.1104 -0.0645 0.9200 17.2607 8.4236
256.0000 -0.1104 -0.0602 0.3700 17.1293 5.0746
256.0000 -0.1104 -0.0602 0.6450 17.1173 6.8213
256.0000 -0.1104 -0.0602 0.9200 17.1369 7.7645
257.0000 -0.1104 -0.0559 0.3700 17.0073 4.3780
257.0000 -0.1104 -0.0559 0.6450 16.9949 6.1500
257.0000 -0.1104 -0.0559 0.9200 17.0138 7.1003
258.0000 -0.1104 -0.0516 0.3700 16.8863 3.6757
258.0000 -0.1104 -0.0516 0.6450 16.8730 5.4735
258.0000 -0.1104 -0.0516 0.9200 16.8911 6.4309
259.0000 -0.1104 -0.0473 0.3700 16.7659 2.9673
259.0000 -0.1104 -0.0473 0.6450 16.7517 4.7913
259.0000 -0.1104 -0.0473 0.9200 16.7691 5.7562
260.0000 -0.1104 -0.0430 0.3700 16.6461 2.2527
260.0000 -0.1104 -0.0430 0.6450 16.6308 4.1036
260.0000 -0.1104 -0.0430 0.9200 16.6475 5.0760
261.0000 -0.1104 -0.0387 0.3700 16.5267 1.5317
261.0000 -0.1104 -0.0387 0.6450 16.5105 3.4100
261.0000 -0.1104 -0.0387 0.9200 16.5265 4.3903
262.0000 -0.1104 -0.0344 0.3700 16.4079 0.8041
262.0000 -0.1104 -0.0344 0.6450 16.3908 2.7106
262.0000 -0.1104 -0.0344 0.9200 16.4061 3.6989
263.0000 -0.1104 -0.0301 0.3700 16.2895 0.0698
263.0000 -0.1104 -0.0301 0.6450 16.2716 2.0050
263.0000 -0.1104 -0.0301 0.9200 16.2864 3.0016
264.0000 -0.1104 -0.0258 0.3700 16.1716 -0.6715
264.0000 -0.1104 -0.0258 0.6450 16.1529 1.2931
264.0000 -0.1104 -0.0258 0.9200 16.1672 2.2983
265.0000 -0.1104 -0.0215 0.3700 16.0541 -1.4199
265.0000 -0.1104 -0.0215 0.6450 16.0349 0.5748
265.0000 -0.1104 -0.0215 0.9200 16.0487 1.5888
266.0000 -0.1104 -0.0172 0.3700 15.9371 -2.1756
266.0000 -0.1104 -0.0172 0.6450 15.9176 -0.1501
266.0000 -0.1104 -0.0172 0.9200 15.9310 0.8729
267.0000 -0.1104 -0.0129 0.3700 15.8205 -2.9390
267.0000 -0.1104 -0.0129 0.6450 15.8009 -0.8820
267.0000 -0.1104 -0.0129 0.9200 15.8139 0.1504
268.0000 -0.1104 -0.0086 0.3700 15.7044 -3.7101
268.0000 -0.1104 -0.0086 0.6450 15.6848 -1.6209
268.0000 -0.1104 -0.0086 0.9200 15.6976 -0.5790
269.0000 -0.1104 -0.0043 0.3700 15.5888 -4.4893
269.0000 -0.1104 -0.0043 0.6450 15.5694 -2.3672
269.0000 -0.1104 -0.0043 0.9200 15.5819 -1.3155
270.0000 -0.1104 0.0000 0.3700 15.4736 -5.2769
270.0000 -0.1104 0.0000 0.6450 15.4547 -3.1211
270.0000 -0.1104 0.0000 0.9200 15.4670 -2.0592
271.0000 -0.1104 0.0043 0.3700 15.3589 -6.0730
271.0000 -0.1104 0.0043 0.6450 15.3406 -3.8828
271.0000 -0.1104 0.0043 0.9200 15.3528 -2.8106
272.0000 -0.1104 0.0086 0.3700 15.2445 -6.8781
272.0000 -0.1104 0.0086 0.6450 15.2271 -4.6527
272.0000 -0.1104 0.0086 0.9200 15.2394 -3.5698
273.0000 -0.1104 0.0129 0.3700 15.1306 -7.6924
273.0000 -0.1104 0.0129 0.6450 15.1143 -5.4310
273.0000 -0.1104 0.0129 0.9200 15.1266 -4.3371
274.0000 -0.1104 0.0172 0.3700 15.0170 -8.5162
274.0000 -0.1104 0.0172 0.6450 15.0021 -6.2180
274.0000 -0.1104 0.0172 0.9200 15.0144 -5.1129
275.0000 -0.1104 0.0215 0.3700 14.9038 -9.3498
275.0000 -0.1104 0.0215 0.6450 14.8904 -7.0141
275.0000 -0.1104 0.0215 0.9200 14.9029 -5.8974
276.0000 -0.1104 0.0258 0.3700 14.7908 -10.1937
276.0000 -0.1104 0.0258 0.6450 14.7793 -7.8196
276.0000 -0.1104 0.0258 0.9200 14.7921 -6.6910
277.0000 -0.1104 0.0301 0.3700 14.6780 -11.0480
277.0000 -0.1104 0.0301 0.6450 14.6686 -8.6347
277.0000 -0.1104 0.0301 0.9200 14.6817 -7.4939
278.0000 -0.1104 0.0344 0.3700 14.5654 -11.9133
278.0000 -0.1104 0.0344 0.6450 14.5584 -9.4598
278.0000 -0.1104 0.0344 0.9200 14.5719 -8.3065
279.0000 -0.1104 0.0387 0.3700 14.4530 -12.7898
279.0000 -0.1104 0.0387 0.6450 14.4487 -10.2953
279.0000 -0.1104 0.0387 0.9200 14.4626 -9.1291
280.0000 -0.1104 0.0430 0.3700 14.3407 -13.6780
280.0000 -0.1104 0.0430 0.6450 14.3392 -11.1416
280.0000 -0.1104 0.0430 0.9200 14.3538 -9.9622
281.0000 -0.1104 0.0473 0.3700 14.2284 -14.5783
281.0000 -0.1104 0.0473 0.6450 14.2301 -11.9989
281.0000 -0.1104 0.0473 0.9200 14.2453 -10.8060
282.0000 -0.1104 0.0516 0.3700 14.1161 -15.4913
282.0000 -0.1104 0.0516 0.6450 14.1212 -12.8678
282.0000 -0.1104 0.0516 0.9200 14.1372 -11.6610
283.0000 -0.1104 0.0559 0.3700 14.0039 -16.4175
283.0000 -0.1104 0.0559 0.6450 14.0126 -13.7486
283.0000 -0.1104 0.0559 0.9200 14.0295 -12.5275
284.0000 -0.1104 0.0602 0.3700 13.8951 -17.3613
284.0000 -0.1104 0.0602 0.6450 13.9042 -14.6419
284.0000 -0.1104 0.0602 0.9200 13.9221 -13.4061
285.0000 -0.1104 0.0645 0.3700 13.7953 -18.3302
285.0000 -0.1104 0.0645 0.6450 13.7960 -15.5482
285.0000 -0.1104 0.0645 0.9200 13.8150 -14.2973
286.0000 -0.1104 0.0688 0.3700 13.7034 -19.3288
286.0000 -0.1104 0.0688 0.6450 13.6882 -16.4682
286.0000 -0.1104 0.0688 0.9200 13.7082 -15.2017
287.0000 -0.1104 0.0731 0.3700 13.6378 -20.3897
287.0000 -0.1104 0.0731 0.6450 13.5817 -17.4018
287.0000 -0.1104 0.0731 0.9200 13.6020 -16.1201
288.0000 -0.1104 0.0774 0.3700 0.0000 0.0000
288.0000 -0.1104 0.0774 0.6450 13.4801 -18.3537
288.0000 -0.1104 0.0774 0.9200 13.4942 -17.0499
289.0000 -0.1104 0.0817 0.3700 0.0000 0.0000
289.0000 -0.1104 0.0817 0.6450 13.3829 -19.3289
289.0000 -0.1104 0.0817 0.9200 13.3889 -17.9941
